Reports - Non Property Floodings - 01/01/2023 - 31/12/2023 - All,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
19098,Haringey,5339989,1893084,GRD FLR XX SPRINGFIELD RD LONDON N15 4XX,2023-11-16 00:00:00,2023-11-15 00:00:00,Private P,Blockage,Above ground,Highways,< 1 Month,,0,10,COUNCIL/HOUSING
37959,,4974468,1790930,XX WINVALE SLOUGH SL1 2XX,2023-11-17 00:00:00,2023-10-21 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Public Open Space,< 1 Month,BE,100,0,TWUL (LOCAL)
38137,,4527267,2085954,XX OXFORD ROAD OXFORD OX3 0XX,2023-11-17 00:00:00,2023-11-17 00:00:00,Surface S,Blockage,Above ground,Highways,< 1 Month,,0,5,HIGHWAY AUTHORITY
38138,,4600548,1896846,XX STATION ROAD WALLINGFORD OX100XX,2023-11-17 00:00:00,2023-11-17 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38130,,4601160,1896465,XX STATION ROAD WALLINGFORD OX100XX,2023-11-17 00:00:00,2023-11-17 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,50,TWUL (LOCAL)
38139,,4601652,1896581,XX STATION ROAD WALLINGFORD OX100XX,2023-11-17 00:00:00,2023-11-17 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38140,,4559700,2022756,X MOLE PLACE OXFORD OX4 7XX,2023-11-18 00:00:00,2023-11-17 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
38141,,4955284,1674976,XX CHURCHFIELD COTTAGES BEDFORD LANE ASCOT SL5 0XX,2023-11-20 00:00:00,2023-11-19 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
16376,Kennet,4265520,1756866,X OXFORD ST ALDBOURNE SN8 2XX,2023-11-19 00:00:00,2023-11-19 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,AE,50,100,TWUL (LOCAL)
38143,,4723036,1665720,XXX HYDE END ROAD READING RG7 1XX,2023-11-20 00:00:00,2023-10-29 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
38142,,5190479,1851290,XXX HARROW ROAD WEMBLEY HA9 6XX,2023-11-20 00:00:00,2023-11-20 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
38146,,5037828,1942798,XX MILL WAY RICKMANSWORTH WD3 8XX,2023-11-21 00:00:00,2023-11-20 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (LOCAL)
38145,,504054,188726,X STANLEY KUBRICK ROAD UXBRIDGE UB9 5XX,2023-11-21 00:00:00,2023-11-19 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
38147,,5184624,1855729,THE LODGE PARK LANE WEMBLEY HA9 7RX,2023-11-22 00:00:00,2023-11-20 00:00:00,Surface S,Blockage,Above ground,Private Land,< 1 Month,,0,5,TWUL (LOCAL)
38144,,5082243,2100321,XX CUFFLEY COURT HEMEL HEMPSTEAD HP2 7XX,2023-11-21 00:00:00,2023-11-20 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (EX S24)
38149,,5317081,1680685,X NUTFIELD ROAD THORNTON HEATH CR7 7XX,2023-11-22 00:00:00,2023-11-21 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
38148,,4631313,1972750,X MARLEY LANE OXFORD OX447XX,2023-11-22 00:00:00,2023-11-21 00:00:00,Surface S,Blockage,Above ground,Highways,< 1 Month,,0,5,PRIVATE
38150,,5301431,1850761,XXX CORPORATION STREET LONDON N7 9XX,2023-11-23 00:00:00,2023-11-20 00:00:00,Combined C,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38152,,4687914,1727327,PROSPECT PARK PAVILION LIEBENROOD ROAD READING RG302ND,2023-11-24 00:00:00,2023-11-23 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
38151,,5030230,1956451,XX CLEMENTS ROAD RICKMANSWORTH WD3 5XX,2023-11-24 00:00:00,2023-11-22 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
38153,,5332594,1786442,XX STANFORD PLACE LONDON SE171XX,2023-11-24 00:00:00,2023-11-24 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (EX S24)
38155,,522128,212245,WELWYN HERTFORDSHIRE WELWYN HERTF AL6 9BE,2023-11-27 00:00:00,2023-11-24 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
38156,,522128,212245,WELWYN HERTFORDSHIRE WELWYN HERTF AL6 9BE,2023-11-27 00:00:00,2023-11-24 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
38157,,522128,212245,WELWYN HERTFORDSHIRE WELWYN HERTF AL6 9BE,2023-11-27 00:00:00,2023-11-24 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
14916,Bracknell Forest,4861444,1613933,ROYAL MILITARY COLLEGE S HAIG RD CAMBERLEY GU15 4PQ,2023-11-27 00:00:00,2023-11-24 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,100,TWUL (LOCAL)
38154,,5197904,1850420,XXX WYLD WAY WEMBLEY HA9 6XX,2023-11-26 00:00:00,2023-11-26 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
15773,West Oxfordshire,4355961,2197667,NEW BARN GARAGE NINEACRES LA CHARLBURY OX7 3QZ,2023-11-28 00:00:00,2023-11-27 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,100,TWUL (LOCAL)
38159,,536049,178809,HUSBORNE HOUSE CHILTON GROVE LONDON SE8 5DZ,2023-11-29 00:00:00,2023-11-28 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (EX S24)
38160,,5334635,1577595,XXX WHYTELEAFE HILL WHYTELEAFE CR3 0XX,2023-11-29 00:00:00,2023-11-28 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (EX S24)
27924,Haringey,5309026,1903507,FLAT X ECLIPSE HOUSE 35 STATION RD LONDON N22 6XX,2023-11-29 00:00:00,2023-11-28 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,100,PRIVATE
13682,Kennet,4189519,1721758,XXXXXX XXXX SHEEPRIDGE OGBOURNE ST SN8 1XX,2023-11-28 00:00:00,2023-11-27 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,AE,250,0,TWUL (LOCAL)
38158,,4993568,1799766,XXX GOODMAN PARK SLOUGH SL2 5XX,2023-11-28 00:00:00,2023-11-27 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38164,,519656,201309,RECTORY FARM RECTORY LANE RADLETT WD7 9AN,2023-11-30 00:00:00,2023-11-29 00:00:00,Private P,Blockage,Above ground,Private Land,< 1 Month,,0,0,PRIVATE
38163,,4113095,2234914,WINDRUSH VALE CHELTENHAM GL543AT,2023-11-30 00:00:00,2023-11-29 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38179,,4869192,1687916,XX CROWTHORNE ROAD NORTH BRACKNELL RG127XX,2023-12-06 00:00:00,2023-11-27 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (LOCAL)
38161,,5306653,1724499,XXX MOUNTEARL GARDENS LONDON SW162XX,2023-11-29 00:00:00,2023-11-29 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,PRIVATE
15773,West Oxfordshire,4355961,2197667,NEW BARN GARAGE NINEACRES LA CHARLBURY OX7 3QZ,2023-11-30 00:00:00,2023-11-29 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,100,TWUL (LOCAL)
20887,South Oxon,4519406,1908646,DICOT PLANT LTD BASIL HILL RD DIDCOT OX11 7HJ,2023-12-01 00:00:00,2023-11-30 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,100,TWUL (LOCAL)
38168,,4163631,2226477,CARADON MILL LANE CHELTENHAM GL542HX,2023-12-01 00:00:00,2023-11-30 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (LOCAL)
38165,,5153172,1761146,XX WOODLANDS GROVE ISLEWORTH TW7 6XX,2023-11-30 00:00:00,2023-11-30 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38166,,4842647,1911239,XX BUCKMASTER ROAD HIGH WYCOMBE HP124XX,2023-12-01 00:00:00,2023-11-30 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (EX S24)
38162,Waverley,503959,135060,"XXXXXXX, LOXWOOD ROAD, ALFOLD, CRANLEIGH, GU6 8XX",2023-11-30 00:00:00,2023-11-02 00:00:00,Foul F,Hydraulic (Overloaded),Below ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
38167,,4694951,1640956,XXX XXX XXXX COTTAGE BEECH HILL ROAD READING RG7 2XX,2023-12-01 00:00:00,2023-11-30 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
11162,Newham,5391756,1838230,XX SANDAL ST E15 3XX,2023-12-01 00:00:00,2023-12-01 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
29925,Sevenoaks,553361,157145,"Communal Car park - Watercress Drive, Sevenoaks, Kent TN14 5AL/J",2023-12-01 00:00:00,2023-11-02 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Public Open Space,< 1 Month,AE,300,0,TWUL (LOCAL)
38173,,4506853,2062798,PARK END STREET OXFORD OX1 1HR,2023-12-04 00:00:00,2023-12-01 00:00:00,Private P,Blockage,Above ground,Highways,< 1 Month,,0,0,PRIVATE
38174,,4527451,2085576,XX OXFORD ROAD OXFORD OX3 0XX,2023-12-04 00:00:00,2023-12-01 00:00:00,Surface S,Blockage,Above ground,Highways,< 1 Month,,0,5,HIGHWAY AUTHORITY
38176,,4891110,1811006,XXXXXXXX XXXXX BRIDGE AVENUE MAIDENHEAD  SL6 1XX,2023-12-04 00:00:00,2023-12-01 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38177,,5211331,1878541,TOWNSEND LANE LONDON NW9 7NE,2023-12-04 00:00:00,2023-12-02 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
38170,,5357267,1962647,XX HOLMBRIDGE GARDENS ENFIELD EN3 7EXX,2023-12-02 00:00:00,2023-12-01 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
38172,,4447731,2422633,X HYDRANGEA WALK BANBURY OX161XX,2023-12-02 00:00:00,2023-12-02 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (LOCAL)
38171,,5027898,1506624,X THE PADDOCK GUILDFORD GU1 2XX,2023-12-02 00:00:00,2023-12-01 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
38175,,536091,214223,X BOWSHER COURT WARE SG127XX,2023-12-04 00:00:00,2023-12-01 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
13844,Oxford,4477534,2084905,SPS IN WYTHAM OX2 8QA,2023-12-04 00:00:00,2023-12-02 00:00:00,Foul F,Collapse,Above ground,Private Land,< 1 Month,,0,50,TWUL (LOCAL)
38169,,4981567,1515177,X EMMANUEL CLOSE GUILDFORD GU2 9XX,2023-12-02 00:00:00,2023-12-01 00:00:00,Surface S,Blockage,Above ground,Highways,< 1 Month,,0,5,TWUL (LOCAL)
22497,Aylesbury Vale,4801991,2206986,XX HIGH ST WHITCHURCH HP22 4XX,2023-12-04 00:00:00,2023-12-02 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,100,TWUL (LOCAL)
38075,,543982,185546,"STORAGE UNITS AT THE REAR OF HENLEY COURT, ILFORD LANE, ILFORD. IG1 2SD.",2023-12-04 00:00:00,2023-08-30 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (EX S24)
38178,,5225617,1798030,XX GOODWIN ROAD LONDON W12 9XX,2023-12-05 00:00:00,2023-12-05 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TRANSFERRED ASSET (2011)
36029,,543639,196435,X COLLEGE CLOSE LOUGHTON IG103XX,2023-12-07 00:00:00,2023-12-03 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,100,TWUL (EX S24)
38182,,497629,179928,WILLIAM STREET SLOUGH SL1 1XY,2023-12-07 00:00:00,2023-12-06 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38181,,5421635,1754582,XXX-XXX ROCHESTER WAY LONDON SE9 6XX,2023-12-07 00:00:00,2023-12-06 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,PRIVATE
38180,,5298583,1943623,XX WINCHMORE HILL ROAD LONDON N14 6XX,2023-12-07 00:00:00,2023-12-06 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (EX S24)
38186,,4513489,1877729,XXXXXX COTTAGE MOOR LANE DIDCOT OX110XX,2023-12-08 00:00:00,2023-12-07 00:00:00,Foul F,Equipment,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
38184,,5146932,1609158,XX BIRDS HILL ROAD LEATHERHEAD KT220XX,2023-12-07 00:00:00,2023-12-07 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38183,,5296479,1952286,XXX LAKENHEATH LONDON N14 4XX,2023-12-07 00:00:00,2023-12-05 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
38185,,4849783,2265873,XX HIGH STREET NORTH LEIGHTON BUZZARD LU7 0XX,2023-12-08 00:00:00,2023-12-06 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38191,,5258607,2007827,XX HOLLY DRIVE POTTERS BAR EN6 2XX,2023-12-11 00:00:00,2023-12-07 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (EX S24)
19291,Stevenage,5249016,2243816,XX MEADOW WAY BEDWELL PLAS SG1 1XX,2023-12-11 00:00:00,2023-12-08 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,100,TWUL (LOCAL)
38187,,4861444,1571078,XX CARMARTHEN CLOSE FARNBOROUGH GU14XX,2023-12-08 00:00:00,2023-12-08 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
21155,South Bucks,4959355,1852189,XX INGLEGLEN FARNHAM COMM SL2 3XX,2023-12-09 00:00:00,2023-12-09 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Public Open Space,< 1 Month,AE,1000,0,TWUL (LOCAL)
38200,,4202542,2270310,X BROADWELL HILL COTTAGES BROADWELL HILL MORETON-IN-MARSH GL560XX,2023-12-12 00:00:00,2023-12-09 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (LOCAL)
38193,,4838151,2221472,HIGH STREET LEIGHTON BUZZARD LU7 0LL,2023-12-11 00:00:00,2023-12-08 00:00:00,Private P,Blockage,Above ground,Highways,< 1 Month,,0,0,
1764,Aylesbury Vale,4839065,2222396,XX SILVER ST CUBLINGTON LU7 0XX,2023-12-09 00:00:00,2023-12-08 00:00:00,Private P,Blockage,Above ground,Highways,< 1 Month,,0,500,
38192,,479451,215498,CARRICK STREET AYLESBURY HP180ZA,2023-12-11 00:00:00,2023-12-09 00:00:00,Private P,Blockage,Above ground,Highways,< 1 Month,,0,0,PRIVATE
38189,,4573028,1693782,XX HATCH CLOSE READING RG7 6XX,2023-12-09 00:00:00,2023-12-09 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,TWUL (LOCAL)
38194,,533770,182474,HENLEY HOUSE SWANFIELD STREET LONDON E2 7JA,2023-12-11 00:00:00,2023-12-08 00:00:00,Private P,Blockage,Above ground,Highways,< 1 Month,,0,0,TWUL (EX S24)
38188,,4359162,2103784,X WEST END WITNEY OX281XX,2023-12-09 00:00:00,2023-12-09 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TRANSFERRED ASSET (2011)
33520,Wycombe,4843243,1860670,XX HARWOOD RD MARLOW SL7 2XX,2023-12-10 00:00:00,2023-12-10 00:00:00,Surface S,Blockage,Above ground,Highways,< 1 Month,,0,45,HIGHWAY AUTHORITY
38196,,5347421,1835088,XX ANDREWS ROAD LONDON E8 4XX,2023-12-11 00:00:00,2023-12-09 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
38190,,5294299,1948660,XX LINDEN WAY LONDON N14 4XX,2023-12-10 00:00:00,2023-12-10 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38197,,5044009,1955783,XXX VALLEY ROAD RICKMANSWORTH WD3 4XX,2023-12-11 00:00:00,2023-12-10 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
38198,,4345659,1877733,HIGH BARN WEST STREET WANTAGE OX129PS,2023-12-11 00:00:00,2023-12-10 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,PRIVATE
38195,,5302662,1724664,XX CATON MANSIONS STREATHAM HIGH ROAD LONDON SW161XX,2023-12-11 00:00:00,2023-12-10 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
4311,Wycombe,4881507,1923618,XX PINIONS RD HIGH WYCOMBE HP13 7XX,2023-12-11 00:00:00,2023-12-11 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,100,TWUL (LOCAL)
38202,,4585383,2157907,MURCOTT HOUSE KIDLINGTON OX5 2RE,2023-12-12 00:00:00,2023-12-11 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
38201,,4478404,1676947,X NEWPORT ROAD NEWBURY RG142XX,2023-12-12 00:00:00,2023-12-10 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
37147,,441623,205951,SABLES BARN MAIN ROAD WITNEY OX295RJ,2023-12-12 00:00:00,2023-12-08 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,50,TWUL (LOCAL)
38205,,5266705,1894341,XX CROMWELL CLOSE LONDON N2 0XX,2023-12-13 00:00:00,2023-12-11 00:00:00,Private P,Blockage,Above ground,Private Land,< 1 Month,,0,0,UNKNOWN
38206,,493014,151134,XX GLAZIERS LANE GUILDFORD SURREY GU3 2XX,2023-12-13 00:00:00,2023-12-12 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
38203,,5252074,1854215,XX FORTUNE GREEN ROAD LONDON NW6 1XX,2023-12-12 00:00:00,2023-12-12 00:00:00,Combined C,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
38207,,5281635,1852763,VICARS ROAD LONDON NW5 4NN,2023-12-13 00:00:00,2023-12-10 00:00:00,Combined C,Blockage,Above ground,Highways,< 1 Month,,0,50,TWUL (LOCAL)
3987,Mid Sussex,5316079,1393071,XX THE MEADOW COPTHORNE RH10 3XX,2023-12-12 00:00:00,2023-12-12 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
38199,,460135,189689,"X ST NICHOLAS ROAD,WALLINGFORD ,0X10 8XX",2023-12-12 00:00:00,2023-11-16 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38215,,5142741,1561219,XX OSWALD CLOSE LEATHERHEAD KT229XX,2023-12-14 00:00:00,2023-12-12 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (EX S24)
38204,,4786276,1430110,ISINGTON HOUSE ISINGTON ROAD ALTON GU344PS,2023-12-13 00:00:00,2023-12-12 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
26466,Bracknell Forest,4855755,1662525,XX SARUM GREAT HOLLAN RG12 8XX,2023-12-12 00:00:00,2023-05-18 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,200,TRANSFERRED ASSET (2011)
38212,,5465139,1800768,XX EPSTEIN ROAD LONDON SE288XX,2023-12-13 00:00:00,2023-12-12 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Public Open Space,< 1 Month,CE,20,0,TWUL (LOCAL)
38213,,5475674,1806598,XX HOWDEN CLOSE LONDON SE288XX,2023-12-13 00:00:00,2023-12-12 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Public Open Space,< 1 Month,CE,20,0,TWUL (EX S24)
38214,,5052323,1946284,XX MEADOW WAY RICKMANSWORTH WD3 7XX,2023-12-13 00:00:00,2023-12-10 00:00:00,Foul F,Blockage,Above ground,Public Open Space,< 1 Month,,0,20,TWUL (LOCAL)
12118,Sevenoaks,5525500,1559342,XX WOODSIDE RD SEVENOAKS TN13 3XX,2023-12-13 00:00:00,2023-12-12 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
38217,,4818962,1848233,XXXXXXXX COTTAGE HENLEY ROAD MARLOW SL7 2XX,2023-12-14 00:00:00,2023-12-13 00:00:00,Private P,Blockage,Above ground,Highways,< 1 Month,,0,200,PRIVATE
38216,,547332,180003,XXX HARROW MANORWAY LONDON SE2 9XX,2023-12-14 00:00:00,2023-12-13 00:00:00,Combined C,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
38209,,5464981,1801176,XX SORREL CLOSE LONDON SE288XX,2023-12-13 00:00:00,2023-12-12 00:00:00,Combined C,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
38208,,5468364,1794628,XXX EYNSHAM DRIVE LONDON SE2 9XX,2023-12-13 00:00:00,2023-12-12 00:00:00,Combined C,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (TRUNK)
11568,Ealing,5156880,1830576,XX MEDWAY PARADE GREENFORD UB6 8XX,2023-12-14 00:00:00,2023-12-13 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,200,TWUL (EX S24)
37638,,5162964,1561601,X FETCHAM GROVE COTTAGES GUILDFORD ROAD LEATHERHEAD KT229XX,2023-12-14 00:00:00,2023-12-13 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,20,TWUL (LOCAL)
38210,,4114911,2147964,XX FORTEY ROAD CHELTENHAM GL543XX,2023-12-13 00:00:00,2023-12-13 00:00:00,Surface S,Blockage,Above ground,Highways,< 1 Month,,0,5,HIGHWAY AUTHORITY
38211,,4497941,2488723,XX APPLETREE ROAD BANBURY OX171XX,2023-12-13 00:00:00,2023-12-12 00:00:00,Foul F,Collapse,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38219,,4817569,2116159,XX ORWELL DRIVE AYLESBURY HP219XX,2023-12-14 00:00:00,2023-12-14 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,PRIVATE
38218,,4853552,1916558,XX RUPERT AVENUE HIGH WYCOMBE HP123XX,2023-12-14 00:00:00,2023-12-14 00:00:00,Private P,Hydraulic (Overloaded),Above ground,Private Land,< 1 Month,,0,0,COUNCIL/HOUSING
38221,,4827043,1454746,STABLES YATESBURY CLOSE FARNHAM GU9 8UF,2023-12-15 00:00:00,2023-12-13 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38220,,4188693,1722447,X CHURCH LANE MARLBOROUGH SN8 1XX,2023-12-14 00:00:00,2023-12-13 00:00:00,Foul F,Hydraulic (Overloaded),Above ground,Highways,< 1 Month,CE,10,0,TWUL (LOCAL)
38217,,4818962,1848233,XXXXXXXX COTTAGE HENLEY ROAD MARLOW SL7 2XX,2023-12-18 00:00:00,2023-12-15 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,200,PRIVATE
38224,,4966831,1909710,XXXX XXXX FARM LANE BEACONSFIELD HP9 2XX,2023-12-18 00:00:00,2023-12-15 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38222,,4035975,2015761,XXX NORTH HOME ROAD CIRENCESTER GL7 1XX,2023-12-16 00:00:00,2023-12-16 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38225,,536640,202294,WINDMILL LANE WALTHAM CROSS EN8 9AQ,2023-12-18 00:00:00,2023-12-16 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
36201,,4793514,1362582,STATION ROAD BORDON GU35 0LG,2023-12-18 00:00:00,2023-12-15 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,50,TWUL (LOCAL)
38226,,418718,181994,XXX HOMINGTON AVENUE SWINDON SN3 6XX,2023-12-18 00:00:00,2023-12-17 00:00:00,Private P,Blockage,Above ground,Private Land,< 1 Month,,0,0,PRIVATE
38227,,419088,181298,XXX HOMINGTON AVENUE SWINDON SN3 6XX,2023-12-18 00:00:00,2023-12-17 00:00:00,Foul F,Blockage,Above ground,Private Land,< 1 Month,,0,10,PRIVATE
38232,,5271615,2184774,XX HAWKINS HALL LANE KNEBWORTH SG3 6XX,2023-12-19 00:00:00,2023-12-15 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38231,,4562895,2211923,CHESTERTON HOUSE BICESTER OX261UY,2023-12-19 00:00:00,2023-12-18 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38228,,5490559,1787245,XX CLIVE ROAD BELVEDERE DA175XX,2023-12-18 00:00:00,2023-12-18 00:00:00,Combined C,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (EX S24)
38223,,5309860,2171411,XX HIGH ROAD HERTFORD SG143XX,2023-12-18 00:00:00,2023-12-17 00:00:00,Foul F,Blockage,Above ground,Highways,< 1 Month,,0,10,TWUL (LOCAL)
38230,,4039623,1971319,CIRENCESTER GL7 6EJ,2023-12-19 00:00:00,2023-12-18 00:00:00,Foul F,Equipment,Above ground,Private Land,< 1 Month,,0,50,TWUL (LOCAL)
